Chemical.Name,DTXSID,CAS,Set,Fup,Mol_Structure,Opera_LogP,padel_CrippenLogP,padel_nBase,Opera_LogWS,padel_XLogP,Opera_LogBCF,padel_AATS1v,padel_AATS0i,padel_ETA_EtaP_F,padel_ZMIC2,padel_maxHBa,padel_minsssN,padel_AATS1i,padel_ETA_dEpsilon_B,padel_GATS1i,padel_ZMIC1,padel_SsssN,padel_nAromBond,padel_AATSC0p,padel_minHBd,padel_LipoaffinityIndex,padel_AATS3v,padel_AATS2i,padel_C2SP2,padel_AATS4v,padel_Kier2,padel_AATS6m,Opera_LogKM,padel_AATS6v,padel_minssCH2,Fup.RF.pred,AD_out
metildigoxin,,,Drug,0.8500,O1C(C)C(OC2OC(C)C(OC)C(O)C2)C(O)CC1OC1C(OC(OC2CC3CCC4C(CC(O)C5(C)C(CCC45O)C4=CC(OC4)=O)C3(CC2)C)CC1O)C,-0.417575071,0.043226566,-0.490563539,-0.578148833,-0.324897323,-0.548287481,-0.815041939,0.126729178,-0.839951952,2.5230206,0.576493775,-0.712382893,-0.210813676,-1.349757939,0.470787302,3.616483831,-0.593899024,-1.36724911,-0.439852675,-1.961540815,-0.215591727,-0.666381869,-0.140523081,-1.206992199,-0.566747562,2.233662177,-0.413170729,-0.333706047,-0.549731101,-0.275814105,0.600651254,0
metolazone,DTXSID6045167,17560-51-9,Drug,0.0500,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,-0.225643953,-0.002718004,-0.490563539,-0.197665411,-0.214616445,-0.829700151,0.725116608,-0.304624469,0.944029022,-0.347037163,0.7128209,1.148026134,-0.121301895,0.640500042,-0.022732644,-0.198378618,0.483207824,0.66127965,0.285439619,-0.041394425,0.002047262,0.860742496,-0.261209547,0.834206272,0.863667508,-0.231331096,0.200425034,-0.56796579,0.318991832,-0.549463598,0.066321752,0
metribuzin,DTXSID6024204,21087-64-9,ToxCast,0.4790,CSC1=NN=C(C(=O)N1N)C(C)(C)C,-0.490623234,-0.947129917,2.005286047,0.598241573,-0.769917684,-1.002081014,-0.909645973,0.641485468,-1.234330962,-0.64403319,0.340878465,0.604863232,1.494862968,-1.463427647,-0.146155814,-0.964465111,0.168736934,-1.36724911,0.243101469,1.111150588,-0.893202315,0.080739474,0.800103648,-1.206992199,-1.103245787,-0.942201695,-0.31832256,-1.206782603,-0.500907703,-0.549463598,0.477834406,0
metrizoate,DTXSID6023311,1949-45-7,Drug,1.0000,CN(C(C)=O)C1=C(I)C(NC(C)=O)=C(I)C(C(O)=O)=C1I,-0.635913488,0.079369118,-0.490563539,-0.069542074,-0.206043373,-0.50953696,1.421164214,-0.729008099,0.037890957,3.397445858,0.324710587,1.018710664,-0.126310059,0.014019045,-0.676182441,2.256816875,0.408339031,-0.35298473,11.23586083,0.52732092,-1.17367326,3.038096223,-0.04870945,-0.299792879,3.772625726,-0.085753607,2.656418922,0.016626838,1.545814378,-0.549463598,0.566520137,1
metsulfuron-methyl,DTXSID6023864,74223-64-6,ToxCast,0.0860,COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1,-0.269524459,-0.644006364,-0.490563539,-0.307642152,-0.41218678,-1.249544424,0.127001134,0.303892874,1.531622353,-0.210601182,0.56940345,-0.712382893,0.7738792,1.011094435,1.4409539,-0.151689064,-0.593899024,0.66127965,-0.032981234,1.139536701,-0.603400719,0.979487152,1.046888817,-0.299792879,0.990512293,0.558733962,0.359979727,-0.919045364,0.507600559,-0.549463598,0.067696278,0
mevinphos,DTXSID2032683,7786-34-7,ToxCast,0.6737,COC(=O)C=C(C)OP(=O)(OC)OC,-1.347050474,-1.087390292,-0.490563539,2.33816072,-1.190387885,-1.494063474,-1.246184108,0.389681087,-0.201883979,-0.585903881,0.262806251,-0.712382893,0.286282895,-0.800613867,2.808366328,-0.896501577,-0.593899024,-1.36724911,1.219912619,-1.209042569,-0.877957127,0.554330929,1.820035204,-0.980192369,-0.253617185,-0.35711871,-0.108985852,-0.402271495,-0.486220911,-0.549463598,0.719562049,0
mezlocillin,DTXSID1023316,51481-65-3,Drug,0.7000,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(C3=O)S(C)(=O)=O)C3=CC=CC=C3)C(=O)N2C1C(O)=O,-0.904395728,-1.049722133,-0.490563539,0.376793649,-0.664313027,-0.875522829,0.179879217,0.082054743,1.177484435,0.250992038,0.791267306,0.093958206,0.319108128,-0.584693324,0.943873431,0.576141798,1.245179402,-0.35298473,0.239968422,0.225877186,-0.928504459,0.111793767,0.295800062,-0.299792879,0.137969915,0.79488401,0.227637631,-0.298593937,0.464868079,-0.858439607,0.500766048,0
mgk,DTXSID6032562,113-48-4,ToxCast,0.0000,CCCCC(CC)CN1C(=O)C2C3CC(C=C3)C2C1=O,0.553013366,0.108875286,-0.490563539,0.458261571,0.154025641,-0.492226916,-0.67746497,-0.039004726,-1.508027467,-0.261004518,0.577803451,1.089302707,-0.55757499,-1.219738477,0.399538983,-0.161135219,0.449209168,-1.36724911,-0.352753569,-1.209042569,0.237449498,-1.299883947,-0.32015347,-0.980192369,-0.90265927,-0.47918466,-0.428467996,0.455540633,-0.231542066,0.849982291,0.038985338,0
mianserin,DTXSID6023317,24219-97-4,Drug,0.1400,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC=C1,0.82662347,0.093152012,0.757361254,-0.045206921,0.632169234,0.244139964,-0.045638719,-0.452015859,-0.15846274,-0.272820718,-2.306737284,2.042456538,-0.576883061,-0.145845202,0.143356587,0.121006894,2.701441704,0.66127965,-0.282361851,-1.209042569,1.177065821,0.135806235,-0.141991472,0.607406442,-0.028001771,-0.573219459,-0.48852466,1.360094659,-0.253635614,1.717889799,0.176651419,0
michler's ketone,DTXSID2020894,90-94-8,ToxCast,0.0096,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,0.633160156,0.036413783,-0.490563539,0.086113666,0.19922911,0.172236757,-0.419334558,-0.27849397,0.526165849,0.74526306,0.519291019,1.551974629,-0.281091028,-0.031137414,0.580621636,0.287841455,2.02805664,0.66127965,-0.318711247,-1.209042569,0.861082504,0.337794181,0.400350721,1.061006102,-0.353863836,-0.136370923,-0.360061763,-0.659424387,-0.241659645,-0.549463598,0.032689411,0
midazolam,DTXSID5023320,59467-70-8,Drug,0.0500,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=CC(Cl)=CC=C3N12,-0.012563407,0.626017482,-0.490563539,-0.794654295,0.720627747,1.198232797,1.138485166,-0.357210354,0.947779965,-0.306321472,1.087514585,-0.712382893,-0.522420247,1.24258617,-0.76175082,-0.165938387,-0.593899024,1.67554403,-0.190151296,-1.209042569,0.884515636,1.365331154,-0.440679152,1.287805932,1.413994182,-0.293875773,0.170669806,-0.077891126,0.646919917,0.516568403,0.066311736,0
mifepristone,DTXSID5023322,84371-65-3,Drug,0.0167,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(CC12C)C1=CC=C(C=C1)N(C)C,1.304064437,1.254214238,-0.490563539,-0.213971495,0.706988769,0.831170857,-0.132952931,-0.441328374,-0.348823083,-0.427169681,0.458009081,1.685052645,-0.903904738,-0.476992573,-0.431284865,0.038020177,0.794125974,-0.35298473,-0.260945852,-1.102504429,1.425634885,0.114575367,-0.595993197,0.153806781,-0.018189039,0.276855743,-0.37423637,1.057339231,0.012101358,0.807307079,0.02306022,0
milbemectin a4,,,ToxCast,0.0050,O1C(CC)C(CCC12OC1CC(OC(=O)C3C=C(C)C(O)C4OC\C(=C/C=C/C(C\C(=C\C1)\C)C)\C34O)C2)C,1.572487567,0.916001755,-0.490563539,-1.001051274,0.129865166,-0.447175769,-0.653980471,-0.096836761,-0.579342976,-0.134515036,0.947813257,-0.712382893,-0.533344695,-0.912726456,0.088608639,0.758381702,-0.593899024,-1.36724911,-0.354625893,-1.101524324,0.633088825,-0.587817808,-0.310036123,-0.299792879,-0.429408038,1.172116932,-0.304375432,0.215416512,-0.106766838,-0.235701634,0.015058982,0
milrinone,DTXSID5023324,78415-72-2,Drug,0.0350,CC1=NC(=O)C(=CC1C1=CC=NC=C1)C#N,-0.651775999,-0.635477275,-0.490563539,0.60163078,-0.935533843,-1.037455302,0.890501556,-0.437790792,0.470390961,-0.85796983,0.212822235,-0.712382893,-0.609617507,0.642057162,-0.360069947,-1.149290433,-0.593899024,-0.35298473,-0.45903157,-1.209042569,-0.567871159,0.848300586,-0.533670567,-0.526592709,0.494449955,-0.598177379,-0.079346557,-0.590498003,0.235802257,-0.549463598,0.110176735,0
minocycline,DTXSID1045033,10118-90-8,Drug,0.2500,OC12C(CC3C(C1=O)=C(O)c1c(C3)c(N(C)C)ccc1O)C(N(C)C)C(=O)C(C(=O)N)=C2O,-1.215045129,-1.398904675,0.757361254,0.502389376,-1.073872046,-1.17305236,-0.122210057,0.013866441,1.366540102,-0.236919112,0.895946744,0.946228989,0.291006362,-0.242127079,-0.036289378,-0.078084894,1.549403622,-0.35298473,-0.43284757,-0.706463789,-0.700317874,0.791348439,-0.06026497,0.380606611,0.329190906,0.341012394,-0.113873094,-0.200894669,0.006213672,-0.412863537,0.294974789,0
minocycline hydrochloride,DTXSID8044545,13614-98-7,ToxCast,0.2758,CN(C)C1C2CC3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O,-1.404782835,-1.622925571,0.757361254,1.311844144,-1.824015825,-1.011902366,-0.085757366,0.013866441,1.412081439,-0.11208625,0.88737544,0.93126439,0.089732021,-0.686165598,0.166280338,0.204741412,1.524346002,-0.35298473,-0.43284757,-0.741240258,-1.173633168,0.583168119,-0.066199715,0.380606611,0.198859219,0.341012394,-0.115032646,-0.709665506,0.001413333,-0.476325974,0.310186162,0
mirex,DTXSID7020895,2385-85-5,ToxCast,0.0151,ClC12C3(Cl)C4(Cl)C5(Cl)C(Cl)(C1(Cl)C4(Cl)Cl)C2(Cl)C(Cl)(Cl)C35Cl,2.238760502,1.56440802,-0.490563539,-2.10679985,1.270473395,3.42943106,6.119080136,-1.720651771,-2.614718654,7.460170198,-2.647236083,-0.712382893,-2.260980084,-1.463427647,-1.308151449,4.672236404,-0.593899024,-1.36724911,-1.644626235,-1.209042569,0.679714015,7.208955028,-1.948136699,-1.433792029,7.670026278,-1.443150625,20.55287455,3.492914314,7.388236819,-0.549463598,0.016507299,1
mizolastine,DTXSID5046801,108612-45-9,Drug,0.0200,Fc1ccc(cc1)Cn1c2c(nc1N1CCC(N(C)c3nc(O)ccn3)CC1)cccc2,0.523468803,0.807545492,-0.490563539,-0.167600359,0.621647737,-0.454405971,-0.003682825,0.166598905,0.934080869,-0.097427454,0.808469279,1.581440652,0.325652715,0.55667512,0.297442143,0.530556802,2.24210703,2.351720283,-0.390804693,1.099753643,1.583625693,-0.16670588,0.40967364,1.287805932,-0.060148585,0.756419162,-0.164147833,1.094649533,0.42978313,0.804262894,0.03490485,0
moexiprilat,,,Drug,0.5000,O(C)c1cc2CC(N(Cc2cc1OC)C(=O)C(NC(CCc1ccccc1)C(O)=O)C)C(O)=O,-0.273499405,-0.448824184,0.757361254,0.36852074,0.39640976,-0.843820094,-0.329229021,-0.095145328,0.969266343,0.192013677,0.780359436,0.729076806,-0.05541961,-0.197749179,0.27446964,0.643148007,0.240651921,0.66127965,-0.392151179,-0.096290293,0.135803042,-0.105315342,0.019627568,0.607406442,-0.001387523,1.487613831,-0.117857489,-0.764172857,0.035084343,-0.402293651,0.326828568,0
mofarotene,DTXSID7032006,125533-88-2,ToxCast,0.0000,CC(=CC1=CC=C(OCCN2CCOCC2)C=C1)C1=CC=C2C(=C1)C(C)(C)CCC2(C)C,2.081028549,1.704229783,0.757361254,-1.655876705,2.819861272,2.563796856,-0.589478922,-0.276339369,-0.371491824,0.480331433,-1.339805161,1.978964112,-0.692416695,-0.576388688,0.11953816,0.641166146,0.964289658,0.66127965,-0.285009405,-1.209042569,2.751922795,-0.30974489,-0.149843252,0.607406442,-0.694033169,0.756419162,-0.437602488,1.154716256,-0.163282472,0.987814147,0.012546086,0
molinate,DTXSID6024206,2212-67-1,ToxCast,0.0970,CCSC(=O)N1CCCCCC1,0.333233378,-0.368539183,-0.490563539,0.538862619,-0.448037808,0.024375083,-1.182314184,0.145754977,-2.345303116,-0.771987426,0.284990135,1.685567492,-0.166725551,-1.463427647,0.848882631,-0.963707914,0.794424051,-1.36724911,0.395359755,-1.209042569,-0.385622332,-1.463606016,0.388016092,-1.433792029,-1.194085273,-0.583871677,-0.597471429,-1.385412883,-0.540228202,1.703948703,0.136424583,0
monobutyl phthalate,DTXSID4040002,131-70-4,ToxCast,0.2080,CCCCOC(=O)C1=C(C=CC=C1)C(O)=O,-0.131556354,-0.301078806,-0.490563539,0.807707406,0.10336658,-0.943226657,-0.305219048,-0.255446571,-0.1132068,-0.62633052,0.281449612,-0.712382893,-0.499650202,-0.098612584,-0.224756958,-0.659588308,-0.593899024,-0.35298473,-0.354887563,1.59904439,-0.508012783,-0.654391489,-0.285858511,-0.526592709,-0.130510875,-0.128471662,-0.231110857,-1.237650435,0.266731739,0.141724497,0.198216552,0
monocrotophos,DTXSID9034816,6923-22-4,ToxCast,0.8978,[H]C(C(=O)NC)=C(C)OP(=O)(OC)OC,-1.495370754,-1.290963304,-0.490563539,2.279529352,-1.397310662,-1.512851112,-1.386355574,0.573578661,-0.236702512,-0.698025602,0.268709955,-0.712382893,0.796928979,-0.868089036,2.817487622,-1.035438257,-0.593899024,-1.36724911,1.124908761,0.986381699,-0.842289826,0.04177647,1.894253744,-0.980192369,-0.325357859,-0.35711871,-0.203339401,-0.540265324,-0.591931791,-0.549463598,0.850699147,0
monomethyl phthalate,DTXSID9040001,4376-18-5,ToxCast,0.3722,COC(=O)C1=C(C=CC=C1)C(O)=O,-0.635860571,-0.859021419,-0.490563539,0.828323384,-0.422708278,-0.837023565,0.304360662,-0.448344883,0.267880826,-0.601064603,0.135053315,-0.712382893,-0.480334616,0.806852287,-0.551472783,-0.782269943,-0.593899024,-0.35298473,-0.370872675,1.751164386,-0.89116786,0.865075434,-0.358049077,-0.526592709,0.531691826,-0.737970425,-0.535565631,-1.244633726,-0.772640451,-0.549463598,0.319066039,0
monuron,DTXSID0020311,150-68-5,ToxCast,0.4551,CN(C)C(=O)NC1=CC=C(Cl)C=C1,-0.348442681,-0.147807875,-0.490563539,0.197492256,-0.45894899,0.05912421,-0.38055706,0.087644334,-0.113696054,-0.648141054,0.183954666,0.985397494,0.63329355,0.148190825,1.120719932,-0.895405583,0.389051958,-0.35298473,-0.130270278,0.731796861,-0.314524702,-0.125334453,0.875605169,-0.072993049,-0.925550152,-0.737970425,-0.033529879,-1.372757908,0.577469836,-0.549463598,0.358586602,0
moracizine,,,Drug,0.1200,S1c2c(N(c3c1cccc3)C(=O)CCN1CCOCC1)cc(NC(OCC)=O)cc2,0.19282371,0.901136634,0.757361254,-0.768194626,-0.013928629,-0.231282755,-0.029992079,-0.256305836,0.425624275,0.017928141,0.808705266,1.367358489,-0.140255424,-0.066172598,0.387297972,0.435601181,2.090474962,0.66127965,0.034069292,0.775391301,0.508690078,-0.050139896,0.130377456,1.287805932,0.480329803,0.88771516,0.069297937,1.457533215,0.673782579,0.119656734,0.091956918,0
morin hydrate,DTXSID3040776,654055-01-3,ToxCast,0.0000,OC1=CC(O)=C(C=C1)C1OC2=C(C(O)=CC(O)=C2)C(=O)C1=O,-0.580758261,-0.47376307,-0.490563539,0.175960841,-1.404714679,-1.102406364,1.176694142,-0.722896945,1.347907702,0.238885888,0.44975467,-0.712382893,-0.503144705,1.670015417,-1.596396652,0.315861521,-0.593899024,0.66127965,-0.380380822,0.940927587,-1.356580679,1.163340153,-1.37871012,1.287805932,0.835279804,-0.356077581,0.427133457,-1.009502106,1.093857483,-0.549463598,0.007986786,0
morphine,DTXSID9023336,57-27-2,Drug,0.6500,[H]C12CC3=C4C(OC5C(O)C=CC1C45CCN2C)=C(O)C=C3,-0.835667839,-0.689731628,0.757361254,0.169565685,-0.89695502,0.518440905,0.134299806,-0.353205001,-0.556266524,-1.053549527,-0.042118641,2.023414982,-0.504930824,-0.263148189,-0.390276746,-0.862914737,0.990025039,-0.35298473,-0.319650627,0.121468163,-0.124873683,0.292572204,-0.577783048,-0.072993049,-0.030263981,-0.929055472,-0.401298863,0.801129848,-0.551617858,1.533294244,0.604083332,0
moxisylyte,DTXSID4023339,54-32-0,Drug,0.7400,O(C(=O)C)c1cc(C(C)C)c(OCCN(C)C)cc1C,0.327986049,0.501680617,0.757361254,-0.913340699,0.072191774,0.974969137,-1.234400897,0.115236954,-0.395261384,-0.645691122,0.154237746,1.624476011,-0.05388388,-0.737550535,1.203596628,-0.714856753,0.759054381,-0.35298473,-0.408408141,-1.209042569,0.580123443,-0.500702454,0.736992367,-0.526592709,-0.613182232,0.158340913,-0.349120376,0.090527592,0.015710981,0.816973628,0.409613695,0
moxonidine,DTXSID5045170,75438-57-2,Drug,0.9300,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,-0.934352329,-0.688048694,3.25321084,-0.398478566,-0.838502258,-0.304265385,-0.540930095,0.764163006,-0.136976361,-0.927030992,-1.544539391,-0.712382893,1.752746322,0.147931305,2.081963327,-1.062334262,-0.593899024,-0.35298473,-0.356024597,0.550428359,-0.752950298,-0.106273751,1.622188812,-1.206992199,0.832076859,-0.598177379,0.128876541,-0.730562837,0.322754833,1.167156864,0.724561353,0
mupirocin,DTXSID0046438,12650-69-0,Drug,0.0400,O1C(CC2COC(C\C(=C\C(OCCCCCCCCC(O)=O)=O)\C)C(O)C2O)C1C(C(O)C)C,-0.23889486,-0.090120909,-0.490563539,-0.36709909,-0.252026213,-0.557186427,-1.156648591,0.230863182,-1.01698014,0.270461396,0.424619044,-0.712382893,-0.047619066,-1.293961164,0.603281579,0.986261182,-0.593899024,-1.36724911,-0.474665951,-0.192837858,-0.267535132,-1.394790675,0.030044172,-1.206992199,-1.095117782,2.156793066,-0.324854388,-0.661516831,-0.305380281,-0.090981742,0.122076063,0
myclobutanil,DTXSID8024315,88671-89-0,ToxCast,0.0840,CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,0.201101553,0.337482534,-0.490563539,0.10634677,0.168833674,0.29540148,-0.050249151,-0.017909714,0.099781512,-0.640895957,-2.553580519,-0.712382893,0.004046227,0.071632459,0.085507284,-0.592985724,-0.593899024,0.492235587,-0.22543048,-1.209042569,0.392045766,-0.280594809,0.037900023,-0.299792879,0.048522491,0.003094284,-0.06384104,1.048302903,0.228966456,0.653251436,0.101469697,0
mycophenolate mofetil,DTXSID3023340,128794-94-5,Drug,0.0300,O1Cc2c(c(O)c(C\C=C(\CCC(OCCN3CCOCC3)=O)/C)c(OC)c2C)C1=O,0.038356868,-0.077286751,0.757361254,0.211927636,-0.624565149,-0.331364895,-0.667442598,-0.00682296,-0.00765038,-0.332517337,0.415509126,1.781793023,-0.150675851,-0.59429556,0.751916968,0.079403901,0.850135014,-0.35298473,-0.404248485,0.296739783,0.114208739,-0.242023819,0.392358823,-0.753392539,-0.225143821,1.210472323,-0.301250165,1.065764875,-0.283750517,-0.237712002,0.102721815,0
mycophenolic acid,DTXSID4041070,24280-93-1,Drug,0.0400,O1Cc2c(c(O)c(C\C=C(\CCC(O)=O)/C)c(OC)c2C)C1=O,0.449208013,0.149027322,-0.490563539,0.498503425,-0.536496321,-0.920787737,-0.252020843,-0.223065525,0.126894305,-0.793120874,0.351766764,-0.712382893,-0.406361692,-0.157004557,-0.227058026,-0.43641868,-0.593899024,-0.35298473,-0.365634945,0.446014456,-0.535098082,0.442145731,-0.175805564,-0.753392539,0.170347677,0.144789443,-0.329757437,0.451673073,-0.310524999,-0.428363817,0.080507297,0
"n,n,n-trimethyl(oxiran-2-yl)methanaminium chloride",DTXSID1044643,3033-77-0,ToxCast,0.5182,C[N+](C)(C)CC1CO1,-1.2756444,-1.358843223,0.757361254,2.057012265,-1.398479718,-1.147669442,-2.438545036,0.755930597,-1.912599257,-1.177053867,-1.596082378,-0.712382893,1.100198892,-1.463427647,3.808870071,-1.480461069,-0.593899024,-1.36724911,-0.62903957,-1.209042569,-0.450309661,-1.804190919,2.125296459,-1.433792029,-2.425817748,-1.596020271,-1.030936348,-0.051529189,-2.595767676,1.553126257,0.627725987,0
"n,n-dimethyldodecan-1-amine",DTXSID1026906,112-18-5,ToxCast,0.0070,CCCCCCCCCCCCN(C)C,-0.714924499,0.728137714,0.757361254,-0.466439371,1.117327158,2.15300753,-2.208152887,0.461715576,-2.867703432,0.513142485,-2.402136606,1.853811388,0.056961723,-1.463427647,1.83172958,-0.002679705,0.891830938,-1.36724911,-0.494789411,-1.209042569,1.330286671,-2.321350196,0.706850917,-1.433792029,-1.881501572,1.108836539,-0.713665485,2.766598922,-1.099477125,2.150168962,0.038153184,0
"n,n-dimethyloctylamine",DTXSID2036299,7378-99-6,ToxCast,0.5627,CCCCCCCCN(C)C,0.025937248,-0.01578577,0.757361254,0.49629892,0.230403916,0.652899655,-2.382909679,0.555974183,-2.74457466,-0.639805165,-2.40756853,1.832700138,0.275755011,-1.463427647,2.235813245,-0.85678168,0.879608318,-1.36724911,-0.530310969,-1.209042569,0.513794902,-2.317777536,1.021697174,-1.433792029,-2.020618414,0.068075026,-0.738292161,0.917649457,-1.225035884,2.140872706,0.460983516,0
"n,n'-methylenebis(acrylamide)",DTXSID8025595,110-26-9,ToxCast,1.0000,C=CC(=O)NCNC(=O)C=C,-1.765368703,-1.57663774,-0.490563539,1.657578517,-1.234032614,-1.190693186,-1.162396903,0.497304395,-0.14643526,-0.665696935,-0.032099427,-0.712382893,1.450857165,-0.132090649,1.276285985,-1.054097741,-0.593899024,-1.36724911,-0.551114497,0.99383797,-0.811443723,-1.296913448,1.159302195,-0.980192369,-0.747456046,-0.300328189,-0.197443069,-1.266577574,-0.428145564,-0.350350203,0.95534778,0
"n-[(3r)-1-azabicyclo[2.2.2]oct-3-yl]-2,3-dihydro-1,4-benzodioxine-6-carboxamide",DTXSID1047285,527680-56-4,ToxCast,1.0000,[H]C12CCN(CC1)CC2NC(=O)C1=CC=C2OCCOC2=C1,-0.651214062,-0.567635496,0.757361254,-0.507825352,-0.761734297,-0.232025637,-0.341736295,-0.040207598,-0.63136692,-0.450544993,0.538849841,2.030049979,-0.024042704,-0.534086947,0.572879558,-0.509645169,0.993866453,-0.35298473,-0.389864701,0.002152231,0.011035741,-0.870906771,0.133563724,-0.299792879,-0.849647728,-0.417873627,-0.055099162,0.087305619,0.42518069,0.605888735,0.769288713,0
n-acetylcysteine,,,Drug,0.1700,SCC(NC(=O)C)C(O)=O,-2.278700292,-1.526664618,-0.490563539,1.75904821,-1.258972459,-0.759530999,-0.949434199,0.36799175,-1.212355331,-1.16891082,-0.06431186,-0.712382893,0.867975274,-1.463427647,0.616759127,-1.286342366,-0.593899024,-1.36724911,0.66078994,0.252795245,-1.35874531,-1.054244438,0.482344875,-1.433792029,-0.461593178,-0.807126262,-0.827273592,-1.231577997,-1.656150609,0.73541937,0.422074033,0
nalmefene,DTXSID8023347,55096-26-9,Drug,0.6500,[H]C12CC3=C4C(OC5C(=C)CCC1(O)C45CCN2CC1CC1)=C(O)C=C3,0.290857083,-0.063089082,0.757361254,0.712733623,-0.601573729,0.175932363,0.024596923,-0.33533718,-0.73724951,-0.723303285,0.432043828,2.162882384,-0.639103093,-0.554329498,-0.404345002,-0.419903627,1.070771419,-0.35298473,-0.304689369,-1.320650898,0.351319248,0.102697251,-0.59797682,-0.526592709,0.007406232,-0.723772273,-0.422564806,0.666420384,-0.3806987,1.069812042,0.477563412,0
naltrexone,DTXSID4046313,16590-41-3,Drug,0.7900,[H]C12CC3=C4C(OC5C(=O)CCC1(O)C45CCN2CC1CC1)=C(O)C=C3,-0.41551794,-0.563673689,0.757361254,0.728780563,-0.92072581,0.111313251,0.147037185,-0.308342422,-0.590677346,-0.677099476,0.614797436,2.071103054,-0.609096639,-0.654504173,-0.380729518,-0.409496958,1.01763464,-0.35298473,-0.327574291,-1.209366203,-0.302718836,0.089541804,-0.582885201,-0.299792879,0.106035247,-0.723772273,-0.352960522,0.658202198,-0.377233283,0.225618965,0.63676968,0
naphthalen-2-yl 2-aminobenzoate,DTXSID7047697,63449-68-3,ToxCast,0.0065,NC1=C(C=CC=C1)C(=O)OC1=CC2=C(C=CC=C2)C=C1,0.46627506,0.557212664,-0.490563539,-0.970507757,1.280215522,0.239679698,0.94963852,-0.957634255,0.774461948,0.179274836,0.428854007,-0.712382893,-0.920497078,1.087393281,-1.452206027,0.448473537,-0.593899024,1.506499966,-0.304058009,0.941790193,0.403009833,0.553010046,-1.401149041,1.514605762,0.301705226,-0.262123411,0.145731556,-0.350323376,1.245749095,-0.549463598,0.009880894,0
napropamide,DTXSID5024211,15299-99-7,ToxCast,0.0000,CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,0.435933311,0.604792493,-0.490563539,-0.131417949,0.707768139,0.819701751,-0.481380915,-0.285466306,-0.055678755,-0.184934526,0.480316408,1.297294426,-0.516745652,-0.230448684,0.295431176,-0.064795339,0.56962855,0.492235587,-0.308032386,-1.209042569,0.65716736,-0.413340376,0.000137915,0.380606611,0.191309789,0.003094284,-0.451824863,-0.959356012,-0.461717371,0.964648248,0.015163484,0
nateglinide,DTXSID9040687,105816-04-4,Drug,0.0290,CC(C)C1CCC(CC1)C(=O)NC(CC1=CC=CC=C1)C(O)=O,0.658956202,0.263729033,-0.490563539,0.128734748,1.279436151,0.619540258,-0.672390026,-0.06022795,-0.701615554,-0.319796533,0.526192157,-0.712382893,-0.36768569,-0.801651946,-0.057350052,-0.154620087,-0.593899024,-0.35298473,-0.357195373,0.146013249,0.453634734,-1.121127904,-0.401155151,-0.299792879,-1.020431815,0.428308254,-0.302016073,-0.57305485,-0.292296828,0.141651702,0.04323417,0
